date,year,month,day,cfs,Lps
2/20/10,2010,2,20,0.32,9.061376
2/21/10,2010,2,21,0.38,10.760384
2/22/10,2010,2,22,0.75,21.2376
2/23/10,2010,2,23,1.39,39.360352
2/24/10,2010,2,24,1.11,31.431648
2/25/10,2010,2,25,0.79,22.370272
2/26/10,2010,2,26,0.53,15.007904
2/27/10,2010,2,27,0.38,10.760384
2/28/10,2010,2,28,0.41,11.609888
3/1/10,2010,3,1,0.65,18.40592
3/2/10,2010,3,2,0.61,17.273248
3/3/10,2010,3,3,0.85,24.06928
3/4/10,2010,3,4,0.93,26.334624
3/5/10,2010,3,5,0.95,26.90096
3/6/10,2010,3,6,0.81,22.936608
3/7/10,2010,3,7,0.97,27.467296
3/8/10,2010,3,8,0.95,26.90096
3/9/10,2010,3,9,0.86,24.352448
3/10/10,2010,3,10,0.65,18.40592
3/11/10,2010,3,11,0.75,21.2376
3/12/10,2010,3,12,2.12,60.031616
3/13/10,2010,3,13,7.51,212.659168
3/14/10,2010,3,14,1.94,54.934592
3/15/10,2010,3,15,0.85,24.06928
3/16/10,2010,3,16,0.48,13.592064
3/17/10,2010,3,17,0.35,9.91088
3/18/10,2010,3,18,0.31,8.778208
3/19/10,2010,3,19,0.28,7.928704
3/20/10,2010,3,20,0.22,6.229696
3/21/10,2010,3,21,0.2,5.66336
3/22/10,2010,3,22,1.02,28.883136
3/23/10,2010,3,23,0.31,8.778208
3/24/10,2010,3,24,0.22,6.229696
3/25/10,2010,3,25,0.21,5.946528
3/26/10,2010,3,26,0.57,16.140576
3/27/10,2010,3,27,0.21,5.946528
3/28/10,2010,3,28,0.75,21.2376
3/29/10,2010,3,29,0.83,23.502944
3/30/10,2010,3,30,1.02,28.883136
3/31/10,2010,3,31,0.48,13.592064
4/1/10,2010,4,1,0.33,9.344544
4/2/10,2010,4,2,0.23,6.512864
4/3/10,2010,4,3,0.2,5.66336
4/4/10,2010,4,4,0.18,5.097024
4/5/10,2010,4,5,0.18,5.097024
4/6/10,2010,4,6,0.18,5.097024
4/7/10,2010,4,7,0.14,3.964352
4/8/10,2010,4,8,0.39,11.043552
4/9/10,2010,4,9,0.43,12.176224
4/10/10,2010,4,10,0.15,4.24752
4/11/10,2010,4,11,0.14,3.964352
4/12/10,2010,4,12,0.13,3.681184
4/13/10,2010,4,13,0.15,4.24752
4/14/10,2010,4,14,0.12,3.398016
4/15/10,2010,4,15,0.11,3.114848
4/16/10,2010,4,16,0.21,5.946528
4/17/10,2010,4,17,0.13,3.681184
4/18/10,2010,4,18,0.11,3.114848
4/19/10,2010,4,19,0.1,2.83168
4/20/10,2010,4,20,0.12,3.398016
4/21/10,2010,4,21,0.17,4.813856
4/22/10,2010,4,22,0.11,3.114848
4/23/10,2010,4,23,0.09,2.548512
4/24/10,2010,4,24,0.09,2.548512
4/25/10,2010,4,25,3.4,96.27712
4/26/10,2010,4,26,2.43,68.809824
4/27/10,2010,4,27,0.59,16.706912
4/28/10,2010,4,28,0.21,5.946528
4/29/10,2010,4,29,0.16,4.530688
4/30/10,2010,4,30,0.14,3.964352
5/1/10,2010,5,1,0.13,3.681184
5/2/10,2010,5,2,0.11,3.114848
5/3/10,2010,5,3,0.2,5.66336
5/4/10,2010,5,4,0.13,3.681184
5/5/10,2010,5,5,0.09,2.548512
5/6/10,2010,5,6,0.08,2.265344
5/7/10,2010,5,7,0.07,1.982176
5/8/10,2010,5,8,0.07,1.982176
5/9/10,2010,5,9,0.07,1.982176
5/10/10,2010,5,10,0.06,1.699008
5/11/10,2010,5,11,0.26,7.362368
5/12/10,2010,5,12,0.25,7.0792
5/13/10,2010,5,13,0.1,2.83168
5/14/10,2010,5,14,0.1,2.83168
5/15/10,2010,5,15,0.07,1.982176
5/16/10,2010,5,16,0.06,1.699008
5/17/10,2010,5,17,0.07,1.982176
5/18/10,2010,5,18,0.14,3.964352
5/19/10,2010,5,19,0.07,1.982176
5/20/10,2010,5,20,0.06,1.699008
5/21/10,2010,5,21,0.06,1.699008
5/22/10,2010,5,22,0.06,1.699008
5/23/10,2010,5,23,0.66,18.689088
5/24/10,2010,5,24,0.09,2.548512
5/25/10,2010,5,25,0.08,2.265344
5/26/10,2010,5,26,0.07,1.982176
5/27/10,2010,5,27,0.23,6.512864
5/28/10,2010,5,28,0.51,14.441568
5/29/10,2010,5,29,0.08,2.265344
5/30/10,2010,5,30,0.07,1.982176
5/31/10,2010,5,31,0.05,1.41584
6/1/10,2010,6,1,0.06,1.699008
6/2/10,2010,6,2,0.04,1.132672
6/3/10,2010,6,3,0.04,1.132672
6/4/10,2010,6,4,0.04,1.132672
6/5/10,2010,6,5,0.03,0.849504
6/6/10,2010,6,6,0.03,0.849504
6/7/10,2010,6,7,0.03,0.849504
6/8/10,2010,6,8,0.03,0.849504
6/9/10,2010,6,9,0.14,3.964352
6/10/10,2010,6,10,0.04,1.132672
6/11/10,2010,6,11,0.03,0.849504
6/12/10,2010,6,12,0.11,3.114848
6/13/10,2010,6,13,0.03,0.849504
6/14/10,2010,6,14,0.03,0.849504
6/15/10,2010,6,15,0.03,0.849504
6/16/10,2010,6,16,0.08,2.265344
6/17/10,2010,6,17,0.03,0.849504
6/18/10,2010,6,18,0.02,0.566336
6/19/10,2010,6,19,0.01,0.283168
6/20/10,2010,6,20,0.01,0.283168
6/21/10,2010,6,21,0.01,0.283168
6/22/10,2010,6,22,0.01,0.283168
6/23/10,2010,6,23,0.01,0.283168
6/24/10,2010,6,24,0.01,0.283168
6/25/10,2010,6,25,0.01,0.283168
6/26/10,2010,6,26,0.01,0.283168
6/27/10,2010,6,27,0.01,0.283168
6/28/10,2010,6,28,0.1,2.83168
6/29/10,2010,6,29,0.01,0.283168
6/30/10,2010,6,30,0.01,0.283168
7/1/10,2010,7,1,0.01,0.283168
7/2/10,2010,7,2,0,0
7/3/10,2010,7,3,0,0
7/4/10,2010,7,4,0,0
7/5/10,2010,7,5,0,0
7/6/10,2010,7,6,0,0
7/7/10,2010,7,7,0,0
7/8/10,2010,7,8,0,0
7/9/10,2010,7,9,0,0
7/10/10,2010,7,10,0.03,0.849504
7/11/10,2010,7,11,0,0
7/12/10,2010,7,12,0.61,17.273248
7/13/10,2010,7,13,0.97,27.467296
7/14/10,2010,7,14,1.62,45.873216
7/15/10,2010,7,15,0.06,1.699008
7/16/10,2010,7,16,0.03,0.849504
7/17/10,2010,7,17,0.02,0.566336
7/18/10,2010,7,18,0.02,0.566336
7/19/10,2010,7,19,0.03,0.849504
7/20/10,2010,7,20,0.07,1.982176
7/21/10,2010,7,21,0.02,0.566336
7/22/10,2010,7,22,0.02,0.566336
7/23/10,2010,7,23,0.01,0.283168
7/24/10,2010,7,24,0,0
7/25/10,2010,7,25,0.02,0.566336
7/26/10,2010,7,26,0.01,0.283168
7/27/10,2010,7,27,0,0
7/28/10,2010,7,28,0,0
7/29/10,2010,7,29,0.97,27.467296
7/30/10,2010,7,30,0.04,1.132672
7/31/10,2010,7,31,0.02,0.566336
8/1/10,2010,8,1,0.01,0.283168
8/2/10,2010,8,2,0.02,0.566336
8/3/10,2010,8,3,0.01,0.283168
8/4/10,2010,8,4,0.5,14.1584
8/5/10,2010,8,5,0.08,2.265344
8/6/10,2010,8,6,0.02,0.566336
8/7/10,2010,8,7,0.01,0.283168
8/8/10,2010,8,8,0.01,0.283168
8/9/10,2010,8,9,0.01,0.283168
8/10/10,2010,8,10,0,0
8/11/10,2010,8,11,0,0
8/12/10,2010,8,12,1.72,48.704896
8/13/10,2010,8,13,0.34,9.627712
8/14/10,2010,8,14,0.02,0.566336
8/15/10,2010,8,15,0.25,7.0792
8/16/10,2010,8,16,0.2,5.66336
8/17/10,2010,8,17,0.03,0.849504
8/18/10,2010,8,18,0.08,2.265344
8/19/10,2010,8,19,0.02,0.566336
8/20/10,2010,8,20,0.02,0.566336
8/21/10,2010,8,21,0.01,0.283168
8/22/10,2010,8,22,0.25,7.0792
8/23/10,2010,8,23,0.01,0.283168
8/24/10,2010,8,24,0.02,0.566336
8/25/10,2010,8,25,0.01,0.283168
8/26/10,2010,8,26,0.01,0.283168
8/27/10,2010,8,27,0.01,0.283168
8/28/10,2010,8,28,0.01,0.283168
8/29/10,2010,8,29,0.01,0.283168
8/30/10,2010,8,30,0.01,0.283168
8/31/10,2010,8,31,0.01,0.283168
9/1/10,2010,9,1,0.01,0.283168
9/2/10,2010,9,2,0,0
9/3/10,2010,9,3,0,0
9/4/10,2010,9,4,0,0
9/5/10,2010,9,5,0,0
9/6/10,2010,9,6,0,0
9/7/10,2010,9,7,0,0
9/8/10,2010,9,8,0,0
9/9/10,2010,9,9,0,0
9/10/10,2010,9,10,0,0
9/11/10,2010,9,11,0,0
9/12/10,2010,9,12,0.17,4.813856
9/13/10,2010,9,13,0.01,0.283168
9/14/10,2010,9,14,0,0
9/15/10,2010,9,15,0,0
9/16/10,2010,9,16,0.15,4.24752
9/17/10,2010,9,17,0.07,1.982176
9/18/10,2010,9,18,0,0
9/19/10,2010,9,19,0,0
9/20/10,2010,9,20,0,0
9/21/10,2010,9,21,0,0
9/22/10,2010,9,22,0.01,0.283168
9/23/10,2010,9,23,0,0
9/24/10,2010,9,24,0,0
9/25/10,2010,9,25,0,0
9/26/10,2010,9,26,0,0
9/27/10,2010,9,27,0.73,20.671264
9/28/10,2010,9,28,0.02,0.566336
9/29/10,2010,9,29,0.01,0.283168
9/30/10,2010,9,30,3.58,101.374144
10/1/10,2010,10,1,0.66,18.689088
10/2/10,2010,10,2,0,0
10/3/10,2010,10,3,0,0
10/4/10,2010,10,4,0.32,9.061376
10/5/10,2010,10,5,0.05,1.41584
10/6/10,2010,10,6,0.03,0.849504
10/7/10,2010,10,7,0.02,0.566336
10/8/10,2010,10,8,0.02,0.566336
10/9/10,2010,10,9,0.02,0.566336
10/10/10,2010,10,10,0.01,0.283168
10/11/10,2010,10,11,0.01,0.283168
10/12/10,2010,10,12,0.01,0.283168
10/13/10,2010,10,13,0.01,0.283168
10/14/10,2010,10,14,0.66,18.689088
10/15/10,2010,10,15,0.17,4.813856
10/16/10,2010,10,16,0.14,3.964352
10/17/10,2010,10,17,0.14,3.964352
10/18/10,2010,10,18,0.13,3.681184
10/19/10,2010,10,19,0.28,7.928704
10/20/10,2010,10,20,0.03,0.849504
10/21/10,2010,10,21,0.03,0.849504
10/22/10,2010,10,22,0.02,0.566336
10/23/10,2010,10,23,0.02,0.566336
10/24/10,2010,10,24,0.02,0.566336
10/25/10,2010,10,25,0.02,0.566336
10/26/10,2010,10,26,0.02,0.566336
10/27/10,2010,10,27,0.67,18.972256
10/28/10,2010,10,28,0.03,0.849504
10/29/10,2010,10,29,0.03,0.849504
10/30/10,2010,10,30,0.03,0.849504
10/31/10,2010,10,31,0.03,0.849504
11/1/10,2010,11,1,0.03,0.849504
11/2/10,2010,11,2,0.04,1.132672
11/3/10,2010,11,3,0.03,0.849504
11/4/10,2010,11,4,1.4,39.64352
11/5/10,2010,11,5,0.16,4.530688
11/6/10,2010,11,6,0.08,2.265344
11/7/10,2010,11,7,0.07,1.982176
11/8/10,2010,11,8,0.06,1.699008
11/9/10,2010,11,9,0.06,1.699008
11/10/10,2010,11,10,0.02,0.566336
11/11/10,2010,11,11,0.06,1.699008
11/12/10,2010,11,12,0.09,2.548512
11/13/10,2010,11,13,0.02,0.566336
11/14/10,2010,11,14,0.02,0.566336
11/15/10,2010,11,15,0.02,0.566336
11/16/10,2010,11,16,0.16,4.530688
11/17/10,2010,11,17,0.48,13.592064
11/18/10,2010,11,18,0.05,1.41584
11/19/10,2010,11,19,0.04,1.132672
11/20/10,2010,11,20,0.03,0.849504
11/21/10,2010,11,21,0.03,0.849504
11/22/10,2010,11,22,0.03,0.849504
11/23/10,2010,11,23,0.04,1.132672
11/24/10,2010,11,24,0.03,0.849504
11/25/10,2010,11,25,0.09,2.548512
11/26/10,2010,11,26,0.03,0.849504
11/27/10,2010,11,27,0.03,0.849504
11/28/10,2010,11,28,0.02,0.566336
11/29/10,2010,11,29,0.02,0.566336
11/30/10,2010,11,30,0.1,2.83168
12/1/10,2010,12,1,3.14,88.914752
12/2/10,2010,12,2,0.2,5.66336
12/3/10,2010,12,3,0.1,2.83168
12/4/10,2010,12,4,0.08,2.265344
12/5/10,2010,12,5,0.07,1.982176
12/6/10,2010,12,6,0.06,1.699008
12/7/10,2010,12,7,0.06,1.699008
12/8/10,2010,12,8,0.04,1.132672
12/9/10,2010,12,9,0.03,0.849504
12/10/10,2010,12,10,0.03,0.849504
12/11/10,2010,12,11,0.04,1.132672
12/12/10,2010,12,12,1.66,47.005888
12/13/10,2010,12,13,0.3,8.49504
12/14/10,2010,12,14,0.12,3.398016
12/15/10,2010,12,15,0.08,2.265344
12/16/10,2010,12,16,0.06,1.699008
12/17/10,2010,12,17,0.06,1.699008
12/18/10,2010,12,18,0.06,1.699008
12/19/10,2010,12,19,0.06,1.699008
12/20/10,2010,12,20,0.06,1.699008
12/21/10,2010,12,21,0.08,2.265344
12/22/10,2010,12,22,0.06,1.699008
12/23/10,2010,12,23,0.06,1.699008
12/24/10,2010,12,24,0.06,1.699008
12/25/10,2010,12,25,0.06,1.699008
12/26/10,2010,12,26,0.06,1.699008
12/27/10,2010,12,27,0.06,1.699008
12/28/10,2010,12,28,0.05,1.41584
12/29/10,2010,12,29,0.05,1.41584
12/30/10,2010,12,30,0.05,1.41584
12/31/10,2010,12,31,0.05,1.41584
1/1/11,2011,1,1,0.05,1.41584
1/2/11,2011,1,2,0.07,1.982176
1/3/11,2011,1,3,0.06,1.699008
1/4/11,2011,1,4,0.05,1.41584
1/5/11,2011,1,5,0.04,1.132672
1/6/11,2011,1,6,0.03,0.849504
1/7/11,2011,1,7,0.03,0.849504
1/8/11,2011,1,8,0.03,0.849504
1/9/11,2011,1,9,0.03,0.849504
1/10/11,2011,1,10,0.03,0.849504
1/11/11,2011,1,11,0.03,0.849504
1/12/11,2011,1,12,0.02,0.566336
1/13/11,2011,1,13,0.02,0.566336
1/14/11,2011,1,14,0.02,0.566336
1/15/11,2011,1,15,0.02,0.566336
1/16/11,2011,1,16,0.02,0.566336
1/17/11,2011,1,17,0.02,0.566336
1/18/11,2011,1,18,0.08,2.265344
1/19/11,2011,1,19,0.15,4.24752
1/20/11,2011,1,20,0.08,2.265344
1/21/11,2011,1,21,0.06,1.699008
1/22/11,2011,1,22,0.04,1.132672
1/23/11,2011,1,23,0.04,1.132672
1/24/11,2011,1,24,0.03,0.849504
1/25/11,2011,1,25,0.03,0.849504
1/26/11,2011,1,26,0.06,1.699008
1/27/11,2011,1,27,0.06,1.699008
1/28/11,2011,1,28,0.06,1.699008
1/29/11,2011,1,29,0.05,1.41584
1/30/11,2011,1,30,0.05,1.41584
1/31/11,2011,1,31,0.05,1.41584
2/1/11,2011,2,1,0.05,1.41584
2/2/11,2011,2,2,2.1,59.46528
2/3/11,2011,2,3,0.44,12.459392
2/4/11,2011,2,4,0.16,4.530688
2/5/11,2011,2,5,0.44,12.459392
2/6/11,2011,2,6,0.45,12.74256
2/7/11,2011,2,7,0.33,9.344544
2/8/11,2011,2,8,0.32,9.061376
2/9/11,2011,2,9,0.15,4.24752
2/10/11,2011,2,10,0.12,3.398016
2/11/11,2011,2,11,0.1,2.83168
2/12/11,2011,2,12,0.1,2.83168
2/13/11,2011,2,13,0.1,2.83168
2/14/11,2011,2,14,0.83,23.502944
2/15/11,2011,2,15,0.33,9.344544
2/16/11,2011,2,16,0.27,7.645536
2/17/11,2011,2,17,0.6,16.99008
2/18/11,2011,2,18,0.44,12.459392
2/19/11,2011,2,19,0.19,5.380192
2/20/11,2011,2,20,0.13,3.681184
2/21/11,2011,2,21,0.12,3.398016
2/22/11,2011,2,22,0.19,5.380192
2/23/11,2011,2,23,0.14,3.964352
2/24/11,2011,2,24,0.15,4.24752
2/25/11,2011,2,25,2.79,79.003872
2/26/11,2011,2,26,0.38,10.760384
2/27/11,2011,2,27,0.25,7.0792
2/28/11,2011,2,28,0.94,26.617792
3/1/11,2011,3,1,0.33,9.344544
3/2/11,2011,3,2,0.21,5.946528
3/3/11,2011,3,3,0.16,4.530688
3/4/11,2011,3,4,0.14,3.964352
3/5/11,2011,3,5,0.14,3.964352
3/6/11,2011,3,6,3.16,89.481088
3/7/11,2011,3,7,1.11,31.431648
3/8/11,2011,3,8,0.27,7.645536
3/9/11,2011,3,9,0.21,5.946528
3/10/11,2011,3,10,11.3,319.97984
3/11/11,2011,3,11,1.86,52.669248
3/12/11,2011,3,12,0.43,12.176224
3/13/11,2011,3,13,0.29,8.211872
3/14/11,2011,3,14,0.23,6.512864
3/15/11,2011,3,15,0.27,7.645536
3/16/11,2011,3,16,1.05,29.73264
3/17/11,2011,3,17,0.26,7.362368
3/18/11,2011,3,18,0.22,6.229696
3/19/11,2011,3,19,0.18,5.097024
3/20/11,2011,3,20,0.16,4.530688
3/21/11,2011,3,21,0.41,11.609888
3/22/11,2011,3,22,0.19,5.380192
3/23/11,2011,3,23,1.44,40.776192
3/24/11,2011,3,24,0.61,17.273248
3/25/11,2011,3,25,0.25,7.0792
3/26/11,2011,3,26,0.2,5.66336
3/27/11,2011,3,27,0.17,4.813856
3/28/11,2011,3,28,0.16,4.530688
3/29/11,2011,3,29,0.15,4.24752
3/30/11,2011,3,30,0.21,5.946528
3/31/11,2011,3,31,0.29,8.211872
4/1/11,2011,4,1,0.45,12.74256
4/2/11,2011,4,2,0.19,5.380192
4/3/11,2011,4,3,0.15,4.24752
4/4/11,2011,4,4,0.14,3.964352
4/5/11,2011,4,5,1.17,33.130656
4/6/11,2011,4,6,0.22,6.229696
4/7/11,2011,4,7,0.18,5.097024
4/8/11,2011,4,8,0.9,25.48512
4/9/11,2011,4,9,0.37,10.477216
4/10/11,2011,4,10,0.22,6.229696
4/11/11,2011,4,11,0.19,5.380192
4/12/11,2011,4,12,3.11,88.065248
4/13/11,2011,4,13,0.86,24.352448
4/14/11,2011,4,14,0.32,9.061376
4/15/11,2011,4,15,0.23,6.512864
4/16/11,2011,4,16,2.85,80.70288
4/17/11,2011,4,17,1.02,28.883136
4/18/11,2011,4,18,0.34,9.627712
4/19/11,2011,4,19,0.89,25.201952
4/20/11,2011,4,20,0.4,11.32672
4/21/11,2011,4,21,0.23,6.512864
4/22/11,2011,4,22,0.27,7.645536
4/23/11,2011,4,23,0.43,12.176224
4/24/11,2011,4,24,0.43,12.176224
4/25/11,2011,4,25,0.41,11.609888
4/26/11,2011,4,26,0.22,6.229696
4/27/11,2011,4,27,0.2,5.66336
4/28/11,2011,4,28,0.72,20.388096
4/29/11,2011,4,29,0.2,5.66336
4/30/11,2011,4,30,0.15,4.24752
5/1/11,2011,5,1,0.16,4.530688
5/2/11,2011,5,2,0.15,4.24752
5/3/11,2011,5,3,0.13,3.681184
5/4/11,2011,5,4,0.6,16.99008
5/5/11,2011,5,5,0.14,3.964352
5/6/11,2011,5,6,0.34,9.627712
5/7/11,2011,5,7,0.18,5.097024
5/8/11,2011,5,8,0.12,3.398016
5/9/11,2011,5,9,0.1,2.83168
5/10/11,2011,5,10,0.09,2.548512
5/11/11,2011,5,11,0.09,2.548512
5/12/11,2011,5,12,0.1,2.83168
5/13/11,2011,5,13,0.1,2.83168
5/14/11,2011,5,14,0.12,3.398016
5/15/11,2011,5,15,0.15,4.24752
5/16/11,2011,5,16,0.13,3.681184
5/17/11,2011,5,17,0.21,5.946528
5/18/11,2011,5,18,0.54,15.291072
5/19/11,2011,5,19,1.55,43.89104
5/20/11,2011,5,20,0.44,12.459392
5/21/11,2011,5,21,0.26,7.362368
5/22/11,2011,5,22,0.22,6.229696
5/23/11,2011,5,23,0.38,10.760384
5/24/11,2011,5,24,0.18,5.097024
5/25/11,2011,5,25,0.09,2.548512
5/26/11,2011,5,26,0.06,1.699008
5/27/11,2011,5,27,0.08,2.265344
5/28/11,2011,5,28,0.06,1.699008
5/29/11,2011,5,29,0.05,1.41584
5/30/11,2011,5,30,0.04,1.132672
5/31/11,2011,5,31,0.04,1.132672
6/1/11,2011,6,1,0.03,0.849504
6/2/11,2011,6,2,0.03,0.849504
6/3/11,2011,6,3,0.03,0.849504
6/4/11,2011,6,4,0.04,1.132672
6/5/11,2011,6,5,0.05,1.41584
6/6/11,2011,6,6,0.04,1.132672
6/7/11,2011,6,7,0.03,0.849504
6/8/11,2011,6,8,0.03,0.849504
6/9/11,2011,6,9,0.03,0.849504
6/10/11,2011,6,10,0.02,0.566336
6/11/11,2011,6,11,0.02,0.566336
6/12/11,2011,6,12,0.07,1.982176
6/13/11,2011,6,13,0.03,0.849504
6/14/11,2011,6,14,0.03,0.849504
6/15/11,2011,6,15,0.03,0.849504
6/16/11,2011,6,16,0.03,0.849504
6/17/11,2011,6,17,0.42,11.893056
6/18/11,2011,6,18,0.03,0.849504
6/19/11,2011,6,19,0.02,0.566336
6/20/11,2011,6,20,0.02,0.566336
6/21/11,2011,6,21,0.07,1.982176
6/22/11,2011,6,22,0.02,0.566336
6/23/11,2011,6,23,0.02,0.566336
6/24/11,2011,6,24,0.02,0.566336
6/25/11,2011,6,25,0.02,0.566336
6/26/11,2011,6,26,0.02,0.566336
6/27/11,2011,6,27,0.02,0.566336
6/28/11,2011,6,28,0.02,0.566336
6/29/11,2011,6,29,0.01,0.283168
6/30/11,2011,6,30,0.06,1.699008
7/1/11,2011,7,1,0.07,1.982176
7/2/11,2011,7,2,0.01,0.283168
7/3/11,2011,7,3,0.08,2.265344
7/4/11,2011,7,4,0.01,0.283168
7/5/11,2011,7,5,0.03,0.849504
7/6/11,2011,7,6,0.12,3.398016
7/7/11,2011,7,7,0.43,12.176224
7/8/11,2011,7,8,0.48,13.592064
7/9/11,2011,7,9,0.03,0.849504
7/10/11,2011,7,10,0.01,0.283168
7/11/11,2011,7,11,0.06,1.699008
7/12/11,2011,7,12,0.02,0.566336
7/13/11,2011,7,13,0.01,0.283168
7/14/11,2011,7,14,0,0
7/15/11,2011,7,15,0,0
7/16/11,2011,7,16,0,0
7/17/11,2011,7,17,0,0
7/18/11,2011,7,18,0,0
7/19/11,2011,7,19,0.11,3.114848
7/20/11,2011,7,20,0,0
7/21/11,2011,7,21,0,0
7/22/11,2011,7,22,0,0
7/23/11,2011,7,23,0.3,8.49504
7/24/11,2011,7,24,0,0
7/25/11,2011,7,25,0.76,21.520768
7/26/11,2011,7,26,0.03,0.849504
7/27/11,2011,7,27,0.01,0.283168
7/28/11,2011,7,28,0.08,2.265344
7/29/11,2011,7,29,0.14,3.964352
7/30/11,2011,7,30,0.12,3.398016
7/31/11,2011,7,31,0,0
8/1/11,2011,8,1,0,0
8/2/11,2011,8,2,0.02,0.566336
8/3/11,2011,8,3,0.02,0.566336
8/4/11,2011,8,4,0.01,0.283168
8/5/11,2011,8,5,0,0
8/6/11,2011,8,6,0.9,25.48512
8/7/11,2011,8,7,0.61,17.273248
8/8/11,2011,8,8,0.01,0.283168
8/9/11,2011,8,9,0.09,2.548512
8/10/11,2011,8,10,0.01,0.283168
8/11/11,2011,8,11,0,0
8/12/11,2011,8,12,0,0
8/13/11,2011,8,13,0.08,2.265344
8/14/11,2011,8,14,0.54,15.291072
8/15/11,2011,8,15,0.16,4.530688
8/16/11,2011,8,16,0.05,1.41584
8/17/11,2011,8,17,0.01,0.283168
8/18/11,2011,8,18,0.1,2.83168
8/19/11,2011,8,19,0.07,1.982176
8/20/11,2011,8,20,0,0
8/21/11,2011,8,21,0.17,4.813856
8/22/11,2011,8,22,0.02,0.566336
8/23/11,2011,8,23,0,0
8/24/11,2011,8,24,0,0
8/25/11,2011,8,25,0,0
8/26/11,2011,8,26,0,0
8/27/11,2011,8,27,1.31,37.095008
8/28/11,2011,8,28,3.29,93.162272
8/29/11,2011,8,29,0.04,1.132672
8/30/11,2011,8,30,0.02,0.566336
8/31/11,2011,8,31,0.01,0.283168
9/1/11,2011,9,1,0.01,0.283168
9/2/11,2011,9,2,0.02,0.566336
9/3/11,2011,9,3,0.01,0.283168
9/4/11,2011,9,4,0.01,0.283168
9/5/11,2011,9,5,1.08,30.582144
9/6/11,2011,9,6,3.98,112.700864
9/7/11,2011,9,7,39,1104.3552
9/8/11,2011,9,8,8.47,239.843296
9/9/11,2011,9,9,1.37,38.794016
9/10/11,2011,9,10,0.26,7.362368
9/11/11,2011,9,11,0.45,12.74256
9/12/11,2011,9,12,0.32,9.061376
9/13/11,2011,9,13,0.12,3.398016
9/14/11,2011,9,14,0.17,4.813856
9/15/11,2011,9,15,0.13,3.681184
9/16/11,2011,9,16,0.07,1.982176
9/17/11,2011,9,17,0.06,1.699008
9/18/11,2011,9,18,0.06,1.699008
9/19/11,2011,9,19,0.06,1.699008
9/20/11,2011,9,20,0.08,2.265344
9/21/11,2011,9,21,0.04,1.132672
9/22/11,2011,9,22,0.04,1.132672
9/23/11,2011,9,23,0.81,22.936608
9/24/11,2011,9,24,0.12,3.398016
9/25/11,2011,9,25,0.07,1.982176
9/26/11,2011,9,26,0.06,1.699008
9/27/11,2011,9,27,0.06,1.699008
9/28/11,2011,9,28,0.17,4.813856
9/29/11,2011,9,29,0.09,2.548512
9/30/11,2011,9,30,0.06,1.699008
10/1/11,2011,10,1,0.07,1.982176
10/2/11,2011,10,2,0.16,4.530688
10/3/11,2011,10,3,0.08,2.265344
10/4/11,2011,10,4,0.07,1.982176
10/5/11,2011,10,5,0.04,1.132672
10/6/11,2011,10,6,0.03,0.849504
10/7/11,2011,10,7,0.03,0.849504
10/8/11,2011,10,8,0.03,0.849504
10/9/11,2011,10,9,0.03,0.849504
10/10/11,2011,10,10,0.03,0.849504
10/11/11,2011,10,11,0.03,0.849504
10/12/11,2011,10,12,0.2,5.66336
10/13/11,2011,10,13,1.86,52.669248
10/14/11,2011,10,14,1.12,31.714816
10/15/11,2011,10,15,0.25,7.0792
10/16/11,2011,10,16,0.19,5.380192
10/17/11,2011,10,17,0.18,5.097024
10/18/11,2011,10,18,0.18,5.097024
10/19/11,2011,10,19,1.17,33.130656
10/20/11,2011,10,20,0.46,13.025728
10/21/11,2011,10,21,0.18,5.097024
10/22/11,2011,10,22,0.16,4.530688
10/23/11,2011,10,23,0.16,4.530688
10/24/11,2011,10,24,0.14,3.964352
10/25/11,2011,10,25,0.13,3.681184
10/26/11,2011,10,26,0.12,3.398016
10/27/11,2011,10,27,0.18,5.097024
10/28/11,2011,10,28,0.1,2.83168
10/29/11,2011,10,29,1.39,39.360352
10/30/11,2011,10,30,0.68,19.255424
10/31/11,2011,10,31,0.3,8.49504
11/1/11,2011,11,1,0.21,5.946528
11/2/11,2011,11,2,0.13,3.681184
11/3/11,2011,11,3,0.12,3.398016
11/4/11,2011,11,4,0.12,3.398016
11/5/11,2011,11,5,0.09,2.548512
11/6/11,2011,11,6,0.1,2.83168
11/7/11,2011,11,7,0.1,2.83168
11/8/11,2011,11,8,0.1,2.83168
11/9/11,2011,11,9,0.09,2.548512
11/10/11,2011,11,10,0.09,2.548512
11/11/11,2011,11,11,0.1,2.83168
11/12/11,2011,11,12,0.1,2.83168
11/13/11,2011,11,13,0.1,2.83168
11/14/11,2011,11,14,0.1,2.83168
11/15/11,2011,11,15,0.1,2.83168
11/16/11,2011,11,16,1.53,43.324704
11/17/11,2011,11,17,0.29,8.211872
11/18/11,2011,11,18,0.15,4.24752
11/19/11,2011,11,19,0.13,3.681184
11/20/11,2011,11,20,0.12,3.398016
11/21/11,2011,11,21,0.34,9.627712
11/22/11,2011,11,22,4.54,128.558272
11/23/11,2011,11,23,6.71,190.005728
11/24/11,2011,11,24,0.4,11.32672
11/25/11,2011,11,25,0.28,7.928704
11/26/11,2011,11,26,0.24,6.796032
11/27/11,2011,11,27,0.23,6.512864
11/28/11,2011,11,28,0.23,6.512864
11/29/11,2011,11,29,1.08,30.582144
